"Archive.Date"	"Group"	"Hospital.HIPE"	"Hospital"	"Specialty.HIPE"	"Speciality"	"Adult.Child"	"Age.Profile"	"Time.Bands"	"Total"
"26644"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	"18+ Months"	146
"26645"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 0-3 Months"	173
"26646"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 3-6 Months"	58
"26647"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 6-9 Months"	66
"26648"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 9-12 Months"	54
"26649"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	"12-15 Months"	46
"26650"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	"15-18 Months"	40
"26651"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	"18+ Months"	62
"26652"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 0-3 Months"	130
"26653"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 3-6 Months"	82
"26654"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 6-9 Months"	105
"26655"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 9-12 Months"	64
"26656"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	"12-15 Months"	79
"26657"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	"15-18 Months"	46
"26658"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	"18+ Months"	95
"26659"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 0-3 Months"	132
"26660"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 3-6 Months"	88
"26661"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 6-9 Months"	83
"26662"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 9-12 Months"	69
"26663"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	"12-15 Months"	81
"26664"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	"15-18 Months"	51
"26665"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	"18+ Months"	71
"26666"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 0-3 Months"	45
"26667"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 3-6 Months"	31
"26668"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 6-9 Months"	39
"26669"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 9-12 Months"	44
"26670"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	"12-15 Months"	30
"26671"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	"15-18 Months"	19
"26672"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	"18+ Months"	29
"26673"	"2017-04-27"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Child"	" 0-15"	" 0-3 Months"	2
"26674"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 0-3 Months"	746
"26675"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 3-6 Months"	529
"26676"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 6-9 Months"	511
"26677"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 9-12 Months"	443
"26678"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	"12-15 Months"	470
"26679"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	"15-18 Months"	328
"26680"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	"18+ Months"	795
"26681"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 0-3 Months"	307
"26682"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 3-6 Months"	254
"26683"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 6-9 Months"	218
"26684"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 9-12 Months"	227
"26685"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	"12-15 Months"	204
"26686"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	"15-18 Months"	111
"26687"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	"18+ Months"	346
"26688"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	" 0-3 Months"	125
"26689"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	" 3-6 Months"	46
"26690"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	" 6-9 Months"	51
"26691"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	" 9-12 Months"	39
"26692"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	"12-15 Months"	18
"26693"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	"15-18 Months"	11
"26694"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Child"	" 0-15"	"18+ Months"	22
"26695"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 0-3 Months"	35
"26696"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 3-6 Months"	23
"26697"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 6-9 Months"	28
"26698"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 9-12 Months"	31
"26699"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	"12-15 Months"	14
"26700"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	"15-18 Months"	27
"26701"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	"18+ Months"	75
"26702"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 0-3 Months"	19
"26703"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 3-6 Months"	6
"26704"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 6-9 Months"	7
"26705"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 9-12 Months"	12
"26706"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	"12-15 Months"	3
"26707"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	"15-18 Months"	8
"26708"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	"18+ Months"	24
"26709"	"2017-04-27"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 0-3 Months"	2
"26710"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0000"	"Small Volume Specialities"	"Adult"	"16-64"	" 0-3 Months"	1
"26711"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 0-3 Months"	70
"26712"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 3-6 Months"	56
"26713"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 6-9 Months"	53
"26714"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 9-12 Months"	7
"26715"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	"12-15 Months"	3
"26716"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	"15-18 Months"	2
"26717"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	" 0-3 Months"	56
"26718"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	" 3-6 Months"	24
"26719"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	" 6-9 Months"	27
"26720"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	" 9-12 Months"	5
"26721"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	"12-15 Months"	4
"26722"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0400"	"Endocrinology"	"Adult"	"16-64"	" 0-3 Months"	7
"26723"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0400"	"Endocrinology"	"Adult"	"16-64"	" 3-6 Months"	4
"26724"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0400"	"Endocrinology"	"Adult"	"16-64"	" 9-12 Months"	1
"26725"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0400"	"Endocrinology"	"Adult"	"16-64"	"18+ Months"	1
"26726"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0400"	"Endocrinology"	"Adult"	"65+"	" 0-3 Months"	3
"26727"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"16-64"	" 0-3 Months"	28
"26728"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"16-64"	" 3-6 Months"	30
"26729"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"16-64"	" 6-9 Months"	23
"26730"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"16-64"	" 9-12 Months"	19
"26731"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"16-64"	"18+ Months"	1
"26732"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"65+"	" 0-3 Months"	8
"26733"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"65+"	" 3-6 Months"	2
"26734"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"65+"	" 6-9 Months"	8
"26735"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"65+"	" 9-12 Months"	9
"26736"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Adult"	"65+"	"18+ Months"	3
"26737"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Child"	" 0-15"	" 0-3 Months"	23
"26738"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Child"	" 0-15"	" 3-6 Months"	13
"26739"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Child"	" 0-15"	" 6-9 Months"	10
"26740"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0600"	"Otolaryngology (ENT)"	"Child"	" 0-15"	" 9-12 Months"	9
"26741"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0700"	"Gastro-Enterology"	"Adult"	"16-64"	" 0-3 Months"	17
"26742"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0700"	"Gastro-Enterology"	"Adult"	"16-64"	" 3-6 Months"	70
"26743"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0700"	"Gastro-Enterology"	"Adult"	"65+"	" 0-3 Months"	3
"26744"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0700"	"Gastro-Enterology"	"Adult"	"65+"	" 3-6 Months"	35
"26745"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"0900"	"Geriatric Medicine"	"Adult"	"65+"	" 0-3 Months"	5
"26746"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 0-3 Months"	39
"26747"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 3-6 Months"	55
"26748"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 6-9 Months"	27
"26749"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 9-12 Months"	23
"26750"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	"12-15 Months"	29
"26751"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	"15-18 Months"	33
"26752"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"16-64"	"18+ Months"	87
"26753"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	" 0-3 Months"	5
"26754"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	" 3-6 Months"	3
"26755"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	" 6-9 Months"	5
"26756"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	" 9-12 Months"	2
"26757"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	"12-15 Months"	2
"26758"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	"15-18 Months"	3
"26759"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Adult"	"65+"	"18+ Months"	9
"26760"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Child"	" 0-15"	" 3-6 Months"	1
"26761"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Child"	" 0-15"	"12-15 Months"	1
"26762"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1503"	"Gynaecology"	"Child"	" 0-15"	"18+ Months"	1
"26763"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Adult"	"16-64"	"15-18 Months"	1
"26764"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 0-3 Months"	17
"26765"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 3-6 Months"	7
"26766"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 6-9 Months"	13
"26767"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 9-12 Months"	1
"26768"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	"12-15 Months"	3
"26769"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	"15-18 Months"	2
"26770"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"1900"	"Paediatrics"	"Child"	" 0-15"	"18+ Months"	1
"26771"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 0-3 Months"	19
"26772"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 3-6 Months"	1
"26773"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 6-9 Months"	3
"26774"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 0-3 Months"	3
"26775"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 6-9 Months"	2
"26776"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 0-3 Months"	4
"26777"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 3-6 Months"	1
"26778"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 0-3 Months"	40
"26779"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 3-6 Months"	33
"26780"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 6-9 Months"	18
"26781"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 9-12 Months"	17
"26782"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	"12-15 Months"	15
"26783"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	"15-18 Months"	11
"26784"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"16-64"	"18+ Months"	26
"26785"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 0-3 Months"	12
"26786"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 3-6 Months"	8
"26787"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 6-9 Months"	7
"26788"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	" 9-12 Months"	8
"26789"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	"12-15 Months"	4
"26790"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	"15-18 Months"	5
"26791"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Adult"	"65+"	"18+ Months"	10
"26792"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 3-6 Months"	1
"26793"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 3-6 Months"	1
"26794"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 6-9 Months"	2
"26795"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 6-9 Months"	1
"26796"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"2604"	"Vascular Surgery"	"Adult"	"65+"	"15-18 Months"	1
"26797"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"16-64"	" 3-6 Months"	16
"26798"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"16-64"	" 6-9 Months"	4
"26799"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"16-64"	" 9-12 Months"	2
"26800"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"16-64"	"12-15 Months"	4
"26801"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"16-64"	"15-18 Months"	4
"26802"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"16-64"	"18+ Months"	3
"26803"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"65+"	" 3-6 Months"	6
"26804"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"65+"	" 9-12 Months"	2
"26805"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"65+"	"12-15 Months"	3
"26806"	"2017-04-27"	"University of Limerick Hospital Group"	304	"Nenagh Hospital"	"5000"	"General Medicine"	"Adult"	"65+"	"15-18 Months"	3
"26807"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 0-3 Months"	90
"26808"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 3-6 Months"	74
"26809"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 6-9 Months"	74
"26810"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	" 9-12 Months"	44
"26811"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"16-64"	"12-15 Months"	1
"26812"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	" 0-3 Months"	72
"26813"	"2017-04-27"	"University of Limerick Hospital Group"	305	"Ennis Hospital"	"0100"	"Cardiology"	"Adult"	"65+"	" 3-6 Months"	42
